Timestamp,Transaction Type,Asset,Quantity Transacted,Spot Price Currency,Spot Price at Transaction,Subtotal,Total (inclusive of fees),Fees,Notes
2021-02-22T08:00:17Z,Rewards Income,DAI,0.00032916,GBP,0.720000,0.00,0.00,0.00,Received 0.00032916 DAI from Coinbase Rewards
2021-02-23T09:33:45Z,Rewards Income,DAI,0.00032917,GBP,0.710000,0.00,0.00,0.00,Received 0.00032917 DAI from Coinbase Rewards
2021-02-24T09:08:52Z,Rewards Income,DAI,0.00032919,GBP,0.710000,0.00,0.00,0.00,Received 0.00032919 DAI from Coinbase Rewards
2021-02-25T10:21:54Z,Rewards Income,DAI,0.00032921,GBP,0.710000,0.00,0.00,0.00,Received 0.00032921 DAI from Coinbase Rewards
2021-02-26T08:28:41Z,Rewards Income,DAI,0.00032923,GBP,0.720000,0.00,0.00,0.00,Received 0.00032923 DAI from Coinbase Rewards
2021-02-27T11:08:45Z,Rewards Income,DAI,0.00032925,GBP,0.720000,0.00,0.00,0.00,Received 0.00032925 DAI from Coinbase Rewards
2021-02-28T10:12:12Z,Rewards Income,DAI,0.00032926,GBP,0.720000,0.00,0.00,0.00,Received 0.00032926 DAI from Coinbase Rewards
2021-03-01T11:30:32Z,Rewards Income,DAI,0.00032928,GBP,0.720000,0.00,0.00,0.00,Received 0.00032928 DAI from Coinbase Rewards
2021-03-02T10:57:04Z,Rewards Income,DAI,0.0003293,GBP,0.720000,0.00,0.00,0.00,Received 0.0003293 DAI from Coinbase Rewards
2021-03-03T07:37:43Z,Rewards Income,DAI,0.00032932,GBP,0.720000,0.00,0.00,0.00,Received 0.00032932 DAI from Coinbase Rewards
2021-03-04T10:31:35Z,Rewards Income,DAI,0.00032933,GBP,0.720000,0.00,0.00,0.00,Received 0.00032933 DAI from Coinbase Rewards
2021-03-05T09:55:30Z,Rewards Income,DAI,0.00032935,GBP,0.720000,0.00,0.00,0.00,Received 0.00032935 DAI from Coinbase Rewards
2021-03-06T11:01:58Z,Rewards Income,DAI,0.00032937,GBP,0.720000,0.00,0.00,0.00,Received 0.00032937 DAI from Coinbase Rewards
2021-03-07T08:32:24Z,Rewards Income,DAI,0.00032939,GBP,0.720000,0.00,0.00,0.00,Received 0.00032939 DAI from Coinbase Rewards
2021-03-08T09:15:54Z,Rewards Income,DAI,0.00032941,GBP,0.720000,0.00,0.00,0.00,Received 0.00032941 DAI from Coinbase Rewards
2021-03-09T10:50:40Z,Rewards Income,DAI,0.00032942,GBP,0.720000,0.00,0.00,0.00,Received 0.00032942 DAI from Coinbase Rewards
2021-03-10T10:51:00Z,Rewards Income,DAI,0.00032944,GBP,0.720000,0.00,0.00,0.00,Received 0.00032944 DAI from Coinbase Rewards
2021-03-11T08:19:05Z,Rewards Income,DAI,0.00032946,GBP,0.720000,0.00,0.00,0.00,Received 0.00032946 DAI from Coinbase Rewards
2021-03-12T10:42:45Z,Rewards Income,DAI,0.00032948,GBP,0.720000,0.00,0.00,0.00,Received 0.00032948 DAI from Coinbase Rewards
2021-03-13T07:56:08Z,Rewards Income,DAI,0.00032949,GBP,0.720000,0.00,0.00,0.00,Received 0.00032949 DAI from Coinbase Rewards
2021-03-14T10:46:40Z,Rewards Income,DAI,0.00032951,GBP,0.720000,0.00,0.00,0.00,Received 0.00032951 DAI from Coinbase Rewards
2021-03-15T10:13:17Z,Rewards Income,DAI,0.00032953,GBP,0.720000,0.00,0.00,0.00,Received 0.00032953 DAI from Coinbase Rewards
2021-03-16T10:28:39Z,Rewards Income,DAI,0.00032955,GBP,0.720000,0.00,0.00,0.00,Received 0.00032955 DAI from Coinbase Rewards
2021-03-17T09:52:43Z,Rewards Income,DAI,0.00032957,GBP,0.720000,0.00,0.00,0.00,Received 0.00032957 DAI from Coinbase Rewards
2021-03-18T11:13:07Z,Rewards Income,DAI,0.00032959,GBP,0.720000,0.00,0.00,0.00,Received 0.00032959 DAI from Coinbase Rewards
2021-03-19T07:36:09Z,Rewards Income,DAI,0.0003296,GBP,0.720000,0.00,0.00,0.00,Received 0.0003296 DAI from Coinbase Rewards
2021-03-20T07:32:37Z,Rewards Income,DAI,0.00032962,GBP,0.720000,0.00,0.00,0.00,Received 0.00032962 DAI from Coinbase Rewards
2021-03-21T09:04:49Z,Rewards Income,DAI,0.00032964,GBP,0.720000,0.00,0.00,0.00,Received 0.00032964 DAI from Coinbase Rewards
2021-03-22T07:57:15Z,Rewards Income,DAI,0.00032966,GBP,0.720000,0.00,0.00,0.00,Received 0.00032966 DAI from Coinbase Rewards
2021-03-23T11:09:42Z,Rewards Income,DAI,0.00032967,GBP,0.730000,0.00,0.00,0.00,Received 0.00032967 DAI from Coinbase Rewards
2021-03-24T11:31:11Z,Rewards Income,DAI,0.00032969,GBP,0.730000,0.00,0.00,0.00,Received 0.00032969 DAI from Coinbase Rewards
2021-03-25T10:55:08Z,Rewards Income,DAI,0.00032971,GBP,0.730000,0.00,0.00,0.00,Received 0.00032971 DAI from Coinbase Rewards
2021-03-26T08:36:48Z,Rewards Income,DAI,0.00032973,GBP,0.730000,0.00,0.00,0.00,Received 0.00032973 DAI from Coinbase Rewards
2021-03-27T09:51:09Z,Rewards Income,DAI,0.00032975,GBP,0.730000,0.00,0.00,0.00,Received 0.00032975 DAI from Coinbase Rewards
2021-03-28T08:14:25Z,Rewards Income,DAI,0.00032976,GBP,0.730000,0.00,0.00,0.00,Received 0.00032976 DAI from Coinbase Rewards
2021-03-29T09:48:52Z,Rewards Income,DAI,0.00032978,GBP,0.720000,0.00,0.00,0.00,Received 0.00032978 DAI from Coinbase Rewards
2021-03-30T10:19:15Z,Rewards Income,DAI,0.0003298,GBP,0.730000,0.00,0.00,0.00,Received 0.0003298 DAI from Coinbase Rewards
2021-03-31T10:56:52Z,Rewards Income,DAI,0.00032982,GBP,0.730000,0.00,0.00,0.00,Received 0.00032982 DAI from Coinbase Rewards
2021-04-01T09:11:51Z,Rewards Income,DAI,0.00032983,GBP,0.730000,0.00,0.00,0.00,Received 0.00032983 DAI from Coinbase Rewards
2021-04-02T09:17:28Z,Rewards Income,DAI,0.00032985,GBP,0.720000,0.00,0.00,0.00,Received 0.00032985 DAI from Coinbase Rewards
2021-04-03T08:56:43Z,Rewards Income,DAI,0.00032987,GBP,0.720000,0.00,0.00,0.00,Received 0.00032987 DAI from Coinbase Rewards
2021-04-04T08:01:21Z,Rewards Income,DAI,0.00032989,GBP,0.720000,0.00,0.00,0.00,Received 0.00032989 DAI from Coinbase Rewards
2021-04-05T11:27:44Z,Rewards Income,DAI,0.0003299,GBP,0.720000,0.00,0.00,0.00,Received 0.0003299 DAI from Coinbase Rewards
2021-04-06T08:11:41Z,Rewards Income,DAI,0.00032992,GBP,0.720000,0.00,0.00,0.00,Received 0.00032992 DAI from Coinbase Rewards
2021-04-07T09:30:05Z,Rewards Income,DAI,0.00032994,GBP,0.720000,0.00,0.00,0.00,Received 0.00032994 DAI from Coinbase Rewards
2021-04-08T07:33:04Z,Rewards Income,DAI,0.00032996,GBP,0.730000,0.00,0.00,0.00,Received 0.00032996 DAI from Coinbase Rewards
2021-04-09T11:34:17Z,Rewards Income,DAI,0.00032998,GBP,0.730000,0.00,0.00,0.00,Received 0.00032998 DAI from Coinbase Rewards
2021-04-10T09:58:46Z,Rewards Income,DAI,0.00032999,GBP,0.730000,0.00,0.00,0.00,Received 0.00032999 DAI from Coinbase Rewards
2021-04-11T09:26:27Z,Rewards Income,DAI,0.00033001,GBP,0.730000,0.00,0.00,0.00,Received 0.00033001 DAI from Coinbase Rewards
2021-04-12T10:46:18Z,Rewards Income,DAI,0.00033003,GBP,0.730000,0.00,0.00,0.00,Received 0.00033003 DAI from Coinbase Rewards
2021-04-13T10:41:50Z,Rewards Income,DAI,0.00033005,GBP,0.730000,0.00,0.00,0.00,Received 0.00033005 DAI from Coinbase Rewards
2021-04-14T07:57:44Z,Rewards Income,DAI,0.00033007,GBP,0.730000,0.00,0.00,0.00,Received 0.00033007 DAI from Coinbase Rewards
2021-04-15T07:47:29Z,Rewards Income,DAI,0.00033008,GBP,0.730000,0.00,0.00,0.00,Received 0.00033008 DAI from Coinbase Rewards
2021-04-16T09:30:16Z,Rewards Income,DAI,0.0003301,GBP,0.730000,0.00,0.00,0.00,Received 0.0003301 DAI from Coinbase Rewards
2021-04-17T10:43:31Z,Rewards Income,DAI,0.00033012,GBP,0.720000,0.00,0.00,0.00,Received 0.00033012 DAI from Coinbase Rewards
2021-04-18T10:26:07Z,Rewards Income,DAI,0.00033014,GBP,0.720000,0.00,0.00,0.00,Received 0.00033014 DAI from Coinbase Rewards
2021-04-19T10:19:15Z,Rewards Income,DAI,0.00033016,GBP,0.720000,0.00,0.00,0.00,Received 0.00033016 DAI from Coinbase Rewards
2021-04-20T07:44:42Z,Rewards Income,DAI,0.00033018,GBP,0.720000,0.00,0.00,0.00,Received 0.00033018 DAI from Coinbase Rewards
2021-04-21T07:43:21Z,Rewards Income,DAI,0.00033019,GBP,0.720000,0.00,0.00,0.00,Received 0.00033019 DAI from Coinbase Rewards
2021-04-22T10:40:15Z,Rewards Income,DAI,0.00033021,GBP,0.720000,0.00,0.00,0.00,Received 0.00033021 DAI from Coinbase Rewards
2021-04-23T08:05:59Z,Rewards Income,DAI,0.00033023,GBP,0.720000,0.00,0.00,0.00,Received 0.00033023 DAI from Coinbase Rewards
2021-04-24T07:30:51Z,Rewards Income,DAI,0.00033025,GBP,0.720000,0.00,0.00,0.00,Received 0.00033025 DAI from Coinbase Rewards
2021-04-25T10:38:34Z,Rewards Income,DAI,0.00033027,GBP,0.720000,0.00,0.00,0.00,Received 0.00033027 DAI from Coinbase Rewards
2021-04-26T08:26:27Z,Rewards Income,DAI,0.00033028,GBP,0.720000,0.00,0.00,0.00,Received 0.00033028 DAI from Coinbase Rewards
2021-04-27T11:01:32Z,Rewards Income,DAI,0.0003303,GBP,0.720000,0.00,0.00,0.00,Received 0.0003303 DAI from Coinbase Rewards
2021-04-28T11:26:18Z,Rewards Income,DAI,0.00033032,GBP,0.720000,0.00,0.00,0.00,Received 0.00033032 DAI from Coinbase Rewards
2021-04-29T08:12:18Z,Rewards Income,DAI,0.00033034,GBP,0.720000,0.00,0.00,0.00,Received 0.00033034 DAI from Coinbase Rewards
2021-04-30T08:42:41Z,Rewards Income,DAI,0.00033035,GBP,0.720000,0.00,0.00,0.00,Received 0.00033035 DAI from Coinbase Rewards
2021-05-01T08:41:35Z,Rewards Income,DAI,0.00033037,GBP,0.720000,0.00,0.00,0.00,Received 0.00033037 DAI from Coinbase Rewards
2021-05-02T11:06:04Z,Rewards Income,DAI,0.00033039,GBP,0.720000,0.00,0.00,0.00,Received 0.00033039 DAI from Coinbase Rewards
2021-05-03T09:05:18Z,Rewards Income,DAI,0.00033041,GBP,0.720000,0.00,0.00,0.00,Received 0.00033041 DAI from Coinbase Rewards
2021-05-04T10:20:37Z,Rewards Income,DAI,0.00033043,GBP,0.720000,0.00,0.00,0.00,Received 0.00033043 DAI from Coinbase Rewards
2021-05-05T09:03:57Z,Rewards Income,DAI,0.00033044,GBP,0.720000,0.00,0.00,0.00,Received 0.00033044 DAI from Coinbase Rewards
2021-05-06T07:58:41Z,Rewards Income,DAI,0.00033046,GBP,0.720000,0.00,0.00,0.00,Received 0.00033046 DAI from Coinbase Rewards
2021-05-07T07:56:34Z,Rewards Income,DAI,0.00033048,GBP,0.720000,0.00,0.00,0.00,Received 0.00033048 DAI from Coinbase Rewards
2021-05-08T09:04:06Z,Rewards Income,DAI,0.0003305,GBP,0.720000,0.00,0.00,0.00,Received 0.0003305 DAI from Coinbase Rewards
2021-05-09T08:21:21Z,Rewards Income,DAI,0.00033051,GBP,0.720000,0.00,0.00,0.00,Received 0.00033051 DAI from Coinbase Rewards
2021-05-10T08:00:58Z,Rewards Income,DAI,0.00033053,GBP,0.710000,0.00,0.00,0.00,Received 0.00033053 DAI from Coinbase Rewards
2021-05-11T09:05:35Z,Rewards Income,DAI,0.00033055,GBP,0.710000,0.00,0.00,0.00,Received 0.00033055 DAI from Coinbase Rewards
2021-05-12T09:39:26Z,Rewards Income,DAI,0.00033057,GBP,0.710000,0.00,0.00,0.00,Received 0.00033057 DAI from Coinbase Rewards
2021-05-13T09:34:28Z,Rewards Income,DAI,0.00033059,GBP,0.710000,0.00,0.00,0.00,Received 0.00033059 DAI from Coinbase Rewards
2021-05-14T07:41:01Z,Rewards Income,DAI,0.00033061,GBP,0.710000,0.00,0.00,0.00,Received 0.00033061 DAI from Coinbase Rewards
2021-05-15T08:19:52Z,Rewards Income,DAI,0.00033062,GBP,0.710000,0.00,0.00,0.00,Received 0.00033062 DAI from Coinbase Rewards
2021-05-16T10:22:32Z,Rewards Income,DAI,0.00033064,GBP,0.710000,0.00,0.00,0.00,Received 0.00033064 DAI from Coinbase Rewards
2021-05-17T08:59:35Z,Rewards Income,DAI,0.00033066,GBP,0.710000,0.00,0.00,0.00,Received 0.00033066 DAI from Coinbase Rewards
2021-05-18T08:12:22Z,Rewards Income,DAI,0.00033068,GBP,0.700000,0.00,0.00,0.00,Received 0.00033068 DAI from Coinbase Rewards
2021-05-19T08:09:09Z,Rewards Income,DAI,0.0003307,GBP,0.710000,0.00,0.00,0.00,Received 0.0003307 DAI from Coinbase Rewards
2021-05-20T09:13:57Z,Rewards Income,DAI,0.00033071,GBP,0.710000,0.00,0.00,0.00,Received 0.00033071 DAI from Coinbase Rewards
2021-05-21T07:32:48Z,Rewards Income,DAI,0.00033073,GBP,0.710000,0.00,0.00,0.00,Received 0.00033073 DAI from Coinbase Rewards
2021-05-22T10:37:49Z,Rewards Income,DAI,0.00033075,GBP,0.710000,0.00,0.00,0.00,Received 0.00033075 DAI from Coinbase Rewards
2021-05-23T11:32:23Z,Rewards Income,DAI,0.00033077,GBP,0.710000,0.00,0.00,0.00,Received 0.00033077 DAI from Coinbase Rewards
2021-05-24T11:35:53Z,Rewards Income,DAI,0.00033078,GBP,0.710000,0.00,0.00,0.00,Received 0.00033078 DAI from Coinbase Rewards
2021-05-25T10:59:14Z,Rewards Income,DAI,0.0003308,GBP,0.710000,0.00,0.00,0.00,Received 0.0003308 DAI from Coinbase Rewards
2021-05-26T09:03:59Z,Rewards Income,DAI,0.00033082,GBP,0.710000,0.00,0.00,0.00,Received 0.00033082 DAI from Coinbase Rewards
2021-05-27T10:39:42Z,Rewards Income,DAI,0.00033084,GBP,0.710000,0.00,0.00,0.00,Received 0.00033084 DAI from Coinbase Rewards
2021-05-28T10:25:52Z,Rewards Income,DAI,0.00033085,GBP,0.710000,0.00,0.00,0.00,Received 0.00033085 DAI from Coinbase Rewards
2021-05-29T09:51:10Z,Rewards Income,DAI,0.00033087,GBP,0.710000,0.00,0.00,0.00,Received 0.00033087 DAI from Coinbase Rewards
2021-05-30T11:35:44Z,Rewards Income,DAI,0.00033089,GBP,0.710000,0.00,0.00,0.00,Received 0.00033089 DAI from Coinbase Rewards
2021-05-31T11:02:36Z,Rewards Income,DAI,0.00033091,GBP,0.710000,0.00,0.00,0.00,Received 0.00033091 DAI from Coinbase Rewards
2021-06-01T10:20:57Z,Rewards Income,DAI,0.00033093,GBP,0.710000,0.00,0.00,0.00,Received 0.00033093 DAI from Coinbase Rewards
2021-06-02T09:05:10Z,Rewards Income,DAI,0.00033094,GBP,0.710000,0.00,0.00,0.00,Received 0.00033094 DAI from Coinbase Rewards
2021-06-03T09:15:25Z,Rewards Income,DAI,0.00033096,GBP,0.710000,0.00,0.00,0.00,Received 0.00033096 DAI from Coinbase Rewards
2021-06-04T10:47:05Z,Rewards Income,DAI,0.00033098,GBP,0.710000,0.00,0.00,0.00,Received 0.00033098 DAI from Coinbase Rewards
2021-06-05T11:12:22Z,Rewards Income,DAI,0.000331,GBP,0.710000,0.00,0.00,0.00,Received 0.000331 DAI from Coinbase Rewards
2021-06-06T08:05:29Z,Rewards Income,DAI,0.00033102,GBP,0.710000,0.00,0.00,0.00,Received 0.00033102 DAI from Coinbase Rewards
2021-06-07T11:00:42Z,Rewards Income,DAI,0.00033104,GBP,0.710000,0.00,0.00,0.00,Received 0.00033104 DAI from Coinbase Rewards
2021-06-08T08:09:13Z,Rewards Income,DAI,0.00033105,GBP,0.710000,0.00,0.00,0.00,Received 0.00033105 DAI from Coinbase Rewards
2021-06-09T09:43:58Z,Rewards Income,DAI,0.00033107,GBP,0.710000,0.00,0.00,0.00,Received 0.00033107 DAI from Coinbase Rewards
2021-06-10T10:12:49Z,Rewards Income,DAI,0.00033109,GBP,0.710000,0.00,0.00,0.00,Received 0.00033109 DAI from Coinbase Rewards
2021-06-11T09:41:55Z,Rewards Income,DAI,0.00033111,GBP,0.710000,0.00,0.00,0.00,Received 0.00033111 DAI from Coinbase Rewards
2021-06-12T08:59:17Z,Rewards Income,DAI,0.00033112,GBP,0.710000,0.00,0.00,0.00,Received 0.00033112 DAI from Coinbase Rewards
2021-06-13T10:18:15Z,Rewards Income,DAI,0.00033114,GBP,0.710000,0.00,0.00,0.00,Received 0.00033114 DAI from Coinbase Rewards
2021-06-14T11:16:30Z,Rewards Income,DAI,0.00033116,GBP,0.710000,0.00,0.00,0.00,Received 0.00033116 DAI from Coinbase Rewards
2021-06-15T09:23:22Z,Rewards Income,DAI,0.00033118,GBP,0.710000,0.00,0.00,0.00,Received 0.00033118 DAI from Coinbase Rewards
2021-06-16T07:39:18Z,Rewards Income,DAI,0.0003312,GBP,0.710000,0.00,0.00,0.00,Received 0.0003312 DAI from Coinbase Rewards
2021-06-17T07:58:34Z,Rewards Income,DAI,0.00033122,GBP,0.720000,0.00,0.00,0.00,Received 0.00033122 DAI from Coinbase Rewards
2021-06-18T11:23:50Z,Rewards Income,DAI,0.00033123,GBP,0.720000,0.00,0.00,0.00,Received 0.00033123 DAI from Coinbase Rewards
2021-06-19T08:22:49Z,Rewards Income,DAI,0.00033125,GBP,0.730000,0.00,0.00,0.00,Received 0.00033125 DAI from Coinbase Rewards
2021-06-20T08:44:06Z,Rewards Income,DAI,0.00033127,GBP,0.720000,0.00,0.00,0.00,Received 0.00033127 DAI from Coinbase Rewards
2021-06-21T11:05:54Z,Rewards Income,DAI,0.00033129,GBP,0.720000,0.00,0.00,0.00,Received 0.00033129 DAI from Coinbase Rewards
2021-06-22T09:55:45Z,Rewards Income,DAI,0.00033131,GBP,0.720000,0.00,0.00,0.00,Received 0.00033131 DAI from Coinbase Rewards
2021-06-23T10:36:53Z,Rewards Income,DAI,0.00033132,GBP,0.720000,0.00,0.00,0.00,Received 0.00033132 DAI from Coinbase Rewards
2021-06-24T10:32:33Z,Rewards Income,DAI,0.00033134,GBP,0.720000,0.00,0.00,0.00,Received 0.00033134 DAI from Coinbase Rewards
2021-06-25T09:44:50Z,Rewards Income,DAI,0.00033136,GBP,0.720000,0.00,0.00,0.00,Received 0.00033136 DAI from Coinbase Rewards
2021-06-26T11:00:35Z,Rewards Income,DAI,0.00033138,GBP,0.720000,0.00,0.00,0.00,Received 0.00033138 DAI from Coinbase Rewards
2021-06-27T11:21:42Z,Rewards Income,DAI,0.00033139,GBP,0.720000,0.00,0.00,0.00,Received 0.00033139 DAI from Coinbase Rewards
2021-06-28T07:39:27Z,Rewards Income,DAI,0.00033141,GBP,0.720000,0.00,0.00,0.00,Received 0.00033141 DAI from Coinbase Rewards
2021-06-29T11:10:41Z,Rewards Income,DAI,0.00033143,GBP,0.720000,0.00,0.00,0.00,Received 0.00033143 DAI from Coinbase Rewards
2021-06-30T10:05:07Z,Rewards Income,DAI,0.00033145,GBP,0.720000,0.00,0.00,0.00,Received 0.00033145 DAI from Coinbase Rewards
2021-07-01T10:35:28Z,Rewards Income,DAI,0.00033147,GBP,0.730000,0.00,0.00,0.00,Received 0.00033147 DAI from Coinbase Rewards
2021-07-02T10:26:27Z,Rewards Income,DAI,0.00033148,GBP,0.730000,0.00,0.00,0.00,Received 0.00033148 DAI from Coinbase Rewards
2021-07-03T08:29:17Z,Rewards Income,DAI,0.0003315,GBP,0.720000,0.00,0.00,0.00,Received 0.0003315 DAI from Coinbase Rewards
2021-07-04T07:52:02Z,Rewards Income,DAI,0.00033152,GBP,0.720000,0.00,0.00,0.00,Received 0.00033152 DAI from Coinbase Rewards
2021-07-05T08:44:50Z,Rewards Income,DAI,0.00033154,GBP,0.720000,0.00,0.00,0.00,Received 0.00033154 DAI from Coinbase Rewards
2021-07-06T09:20:45Z,Rewards Income,DAI,0.00033156,GBP,0.720000,0.00,0.00,0.00,Received 0.00033156 DAI from Coinbase Rewards
2021-07-07T09:24:00Z,Rewards Income,DAI,0.00033157,GBP,0.730000,0.00,0.00,0.00,Received 0.00033157 DAI from Coinbase Rewards
2021-07-08T11:14:01Z,Rewards Income,DAI,0.00033159,GBP,0.730000,0.00,0.00,0.00,Received 0.00033159 DAI from Coinbase Rewards
2021-07-09T08:08:06Z,Rewards Income,DAI,0.00033161,GBP,0.730000,0.00,0.00,0.00,Received 0.00033161 DAI from Coinbase Rewards
2021-07-10T09:58:38Z,Rewards Income,DAI,0.00033163,GBP,0.720000,0.00,0.00,0.00,Received 0.00033163 DAI from Coinbase Rewards
2021-07-11T09:03:13Z,Rewards Income,DAI,0.00033165,GBP,0.720000,0.00,0.00,0.00,Received 0.00033165 DAI from Coinbase Rewards
2021-07-12T07:41:11Z,Rewards Income,DAI,0.00033166,GBP,0.720000,0.00,0.00,0.00,Received 0.00033166 DAI from Coinbase Rewards
2021-07-13T07:42:27Z,Rewards Income,DAI,0.00033168,GBP,0.720000,0.00,0.00,0.00,Received 0.00033168 DAI from Coinbase Rewards
2021-07-14T08:58:22Z,Rewards Income,DAI,0.0003317,GBP,0.720000,0.00,0.00,0.00,Received 0.0003317 DAI from Coinbase Rewards
2021-07-15T11:09:27Z,Rewards Income,DAI,0.00033172,GBP,0.720000,0.00,0.00,0.00,Received 0.00033172 DAI from Coinbase Rewards
2021-07-16T09:36:53Z,Rewards Income,DAI,0.00033174,GBP,0.720000,0.00,0.00,0.00,Received 0.00033174 DAI from Coinbase Rewards
2021-07-17T10:53:20Z,Rewards Income,DAI,0.00033176,GBP,0.730000,0.00,0.00,0.00,Received 0.00033176 DAI from Coinbase Rewards
2021-07-18T08:52:33Z,Rewards Income,DAI,0.00033177,GBP,0.730000,0.00,0.00,0.00,Received 0.00033177 DAI from Coinbase Rewards
2021-07-19T09:36:38Z,Rewards Income,DAI,0.00033179,GBP,0.730000,0.00,0.00,0.00,Received 0.00033179 DAI from Coinbase Rewards
2021-07-20T09:35:14Z,Rewards Income,DAI,0.00033181,GBP,0.730000,0.00,0.00,0.00,Received 0.00033181 DAI from Coinbase Rewards
2021-07-21T10:42:53Z,Rewards Income,DAI,0.00033183,GBP,0.730000,0.00,0.00,0.00,Received 0.00033183 DAI from Coinbase Rewards
2021-07-22T11:03:05Z,Rewards Income,DAI,0.00033184,GBP,0.730000,0.00,0.00,0.00,Received 0.00033184 DAI from Coinbase Rewards
2021-07-23T13:33:01Z,Rewards Income,DAI,0.00033186,GBP,0.730000,0.00,0.00,0.00,Received 0.00033186 DAI from Coinbase Rewards
2021-07-24T13:11:09Z,Rewards Income,DAI,0.00033188,GBP,0.730000,0.00,0.00,0.00,Received 0.00033188 DAI from Coinbase Rewards
2021-07-25T12:01:18Z,Rewards Income,DAI,0.0003319,GBP,0.730000,0.00,0.00,0.00,Received 0.0003319 DAI from Coinbase Rewards
2021-07-26T10:00:02Z,Rewards Income,DAI,0.00033192,GBP,0.730000,0.00,0.00,0.00,Received 0.00033192 DAI from Coinbase Rewards
2021-07-27T11:37:54Z,Rewards Income,DAI,0.00033193,GBP,0.730000,0.00,0.00,0.00,Received 0.00033193 DAI from Coinbase Rewards
2021-07-28T09:28:07Z,Rewards Income,DAI,0.00033195,GBP,0.720000,0.00,0.00,0.00,Received 0.00033195 DAI from Coinbase Rewards
2021-07-29T12:26:18Z,Rewards Income,DAI,0.00033197,GBP,0.720000,0.00,0.00,0.00,Received 0.00033197 DAI from Coinbase Rewards
2021-07-30T15:06:10Z,Rewards Income,DAI,0.00033199,GBP,0.720000,0.00,0.00,0.00,Received 0.00033199 DAI from Coinbase Rewards
2021-07-31T13:24:48Z,Rewards Income,DAI,0.00033201,GBP,0.720000,0.00,0.00,0.00,Received 0.00033201 DAI from Coinbase Rewards
2021-08-01T11:12:15Z,Rewards Income,DAI,0.00033202,GBP,0.720000,0.00,0.00,0.00,Received 0.00033202 DAI from Coinbase Rewards
2021-08-02T09:23:36Z,Rewards Income,DAI,0.00033204,GBP,0.720000,0.00,0.00,0.00,Received 0.00033204 DAI from Coinbase Rewards
2021-08-03T15:24:19Z,Rewards Income,DAI,0.00033206,GBP,0.720000,0.00,0.00,0.00,Received 0.00033206 DAI from Coinbase Rewards
2021-08-04T12:51:43Z,Rewards Income,DAI,0.00033207,GBP,0.720000,0.00,0.00,0.00,Received 0.00033207 DAI from Coinbase Rewards
2021-08-06T09:46:07Z,Rewards Income,DAI,0.00033211,GBP,0.720000,0.00,0.00,0.00,Received 0.00033211 DAI from Coinbase Rewards
2021-08-07T05:24:43Z,Rewards Income,DAI,0.00033209,GBP,0.720000,0.00,0.00,0.00,Received 0.00033209 DAI from Coinbase Rewards
2021-08-07T15:51:00Z,Rewards Income,DAI,0.00033213,GBP,0.720000,0.00,0.00,0.00,Received 0.00033213 DAI from Coinbase Rewards
2021-08-08T09:35:45Z,Rewards Income,DAI,0.00033215,GBP,0.720000,0.00,0.00,0.00,Received 0.00033215 DAI from Coinbase Rewards
2021-08-09T14:07:48Z,Rewards Income,DAI,0.00033217,GBP,0.720000,0.00,0.00,0.00,Received 0.00033217 DAI from Coinbase Rewards
2021-08-10T09:00:45Z,Rewards Income,DAI,0.00033218,GBP,0.720000,0.00,0.00,0.00,Received 0.00033218 DAI from Coinbase Rewards
2021-08-11T14:19:36Z,Rewards Income,DAI,0.00033219,GBP,0.720000,0.00,0.00,0.00,Received 0.00033219 DAI from Coinbase Rewards
2021-08-12T15:36:43Z,Rewards Income,DAI,0.00033221,GBP,0.720000,0.00,0.00,0.00,Received 0.00033221 DAI from Coinbase Rewards
2021-08-13T09:53:35Z,Rewards Income,DAI,0.00033224,GBP,0.730000,0.00,0.00,0.00,Received 0.00033224 DAI from Coinbase Rewards
2021-08-14T14:13:39Z,Rewards Income,DAI,0.00033225,GBP,0.720000,0.00,0.00,0.00,Received 0.00033225 DAI from Coinbase Rewards
2021-08-15T07:49:40Z,Rewards Income,DAI,0.00033228,GBP,0.720000,0.00,0.00,0.00,Received 0.00033228 DAI from Coinbase Rewards
2021-08-16T13:08:53Z,Rewards Income,DAI,0.00033229,GBP,0.720000,0.00,0.00,0.00,Received 0.00033229 DAI from Coinbase Rewards
2021-08-17T12:54:18Z,Rewards Income,DAI,0.00033231,GBP,0.730000,0.00,0.00,0.00,Received 0.00033231 DAI from Coinbase Rewards
2021-08-18T14:01:25Z,Rewards Income,DAI,0.00033233,GBP,0.730000,0.00,0.00,0.00,Received 0.00033233 DAI from Coinbase Rewards
2021-08-19T11:01:14Z,Rewards Income,DAI,0.00033234,GBP,0.730000,0.00,0.00,0.00,Received 0.00033234 DAI from Coinbase Rewards
2021-08-20T08:26:45Z,Rewards Income,DAI,0.00033237,GBP,0.730000,0.00,0.00,0.00,Received 0.00033237 DAI from Coinbase Rewards
2021-08-21T11:08:03Z,Rewards Income,DAI,0.00033238,GBP,0.730000,0.00,0.00,0.00,Received 0.00033238 DAI from Coinbase Rewards
2021-08-22T22:28:17Z,Rewards Income,DAI,0.0003324,GBP,0.730000,0.00,0.00,0.00,Received 0.0003324 DAI from Coinbase Rewards
2021-08-23T10:41:03Z,Rewards Income,DAI,0.00033242,GBP,0.730000,0.00,0.00,0.00,Received 0.00033242 DAI from Coinbase Rewards
